library	chr	arm	raw_frag_cnt	z_frag_cnt
lib180	chr5	p	1061240	9.85752306907271
lib180	chr5	q	3271513	9.64607691038668
lib180	chr6	p	1215990	8.97996068076863
lib180	chr6	q	2815233	9.78010304780423
lib180	chr7	p	1352331	9.55469261313604
lib180	chr7	q	2215860	9.67163954416395
lib180	chr8	p	807872	9.25390915747429
lib180	chr8	q	2601028	9.68530974479719
lib180	chr9	p	824711	9.88402384666522
lib180	chr9	q	1687471	9.1071196735823
lib181	chr1	p	132441	-2.18447959296095
lib181	chr1	q	115455	-2.19551099365775
lib181	chr10	p	38094	-2.18130373997014
lib181	chr10	q	96452	-2.20223712150615
lib181	chr11	p	55985	-2.22440337573597
lib181	chr11	q	82913	-2.20537898503102
lib181	chr12	p	31165	-2.20558075501293
lib181	chr12	q	110307	-2.21360714180307
lib181	chr13	q	109051	-2.27610104895837
lib181	chr14	q	102850	-2.23131061004123
lib181	chr15	q	79009	-2.19384094093545
lib181	chr16	p	18909	-2.15405314354098
lib181	chr16	q	51208	-2.19385608585419
lib181	chr17	p	16488	-2.14102783913881
lib181	chr17	q	53991	-2.12978354952411
lib181	chr18	p	18793	-2.22196330666906
lib181	chr18	q	61408	-2.27071339609236
lib181	chr19	p	13189	-2.07524447977396
lib181	chr19	q	24510	-2.14713064074243
lib181	chr2	p	99607	-2.20202646164774
lib181	chr2	q	160739	-2.22499667828181
lib181	chr20	p	25951	-2.24006167854313
lib181	chr20	q	36297	-2.1204844218051
lib181	chr21	q	35525	-2.24980643992214
lib181	chr22	q	26841	-2.08182575409757
lib181	chr3	p	104921	-2.22684639604727
lib181	chr3	q	123001	-2.23028472547955
lib181	chr4	p	48064	-2.25227147468483
lib181	chr4	q	162673	-2.25313467390616
lib181	chr5	p	47419	-2.28001257789126
lib181	chr5	q	146866	-2.23321222011581
lib181	chr6	p	56431	-2.16480578728257
lib181	chr6	q	126518	-2.25234500875842
lib181	chr7	p	61279	-2.23305262239272
lib181	chr7	q	99938	-2.24518966051181
lib181	chr8	p	36835	-2.20906433136304
lib181	chr8	q	117632	-2.238080751666
lib181	chr9	p	36693	-2.27324679404502
lib181	chr9	q	76962	-2.18218150944561
lib182	chr1	p	623706	-0.156954298299909
lib182	chr1	q	605405	0.124646926728863
lib182	chr10	p	145877	-0.644464074258428
lib182	chr10	q	396421	-0.502696965651768
lib182	chr11	p	235447	-0.432963831874177
lib182	chr11	q	450692	0.218738326942188
lib182	chr12	p	188535	0.623414390648811
lib182	chr12	q	608192	0.290775778060554
lib182	chr13	q	446049	-0.487092358515642
lib182	chr14	q	538632	0.1187161719357
lib182	chr15	q	475774	0.518216681238152
lib182	chr16	p	83022	-0.349648588957967
lib182	chr16	q	226153	-0.337386174097778
lib182	chr17	p	80316	-0.116081924865661
lib182	chr17	q	245955	-0.262286601707066
lib182	chr18	p	72070	-0.636796828365072
lib182	chr18	q	240249	-0.602523446514118
lib182	chr19	p	61794	-0.274328858108406
lib182	chr19	q	124097	-0.084737921698109
lib182	chr2	p	543402	0.27317569948024
lib182	chr2	q	804766	0.0280829440628146
lib182	chr20	p	103224	-0.592472984079939
lib182	chr20	q	212155	0.420887978644364
lib182	chr21	q	170143	-0.115661980139782
lib182	chr22	q	135098	-0.0257268761955181
lib182	chr3	p	518154	-0.0328463155126227
lib182	chr3	q	606744	-0.0226590103194962
lib182	chr4	p	240082	-0.00391961059122236
lib182	chr4	q	751129	-0.170780005084496
lib182	chr5	p	323836	1.02927100464139
lib182	chr5	q	655883	-0.298030385066604
lib182	chr6	p	326560	0.431461087665756
lib182	chr6	q	639341	0.0426234463253738
lib182	chr7	p	483112	1.61842658676291
lib182	chr7	q	674492	0.990686655752816
lib182	chr8	p	146722	-0.57537908958104
lib182	chr8	q	1259296	3.24332684009712
lib182	chr9	p	111210	-1.12362415048383
lib182	chr9	q	493161	0.73527866188844
lib183	chr1	p	1551813	3.67348430133975
lib183	chr1	q	1391824	3.84873361229375
lib183	chr10	p	448219	3.6665235416978
lib183	chr10	q	1140796	3.71472284610912
lib183	chr11	p	677448	3.97921295110192
lib183	chr11	q	987647	3.75793417893638
lib183	chr12	p	376002	3.99345463320946
lib183	chr12	q	1319804	3.8702146813615
lib183	chr13	q	1339579	4.25635696513402
lib183	chr14	q	1252584	3.96882085970617
lib183	chr15	q	942767	3.71031256961469
lib183	chr16	p	216925	3.41893474160416
lib183	chr16	q	595581	3.582885720271
lib183	chr17	p	185681	3.22662701568378
lib183	chr17	q	618919	3.36604543787137
lib183	chr18	p	220636	3.78353170018777
lib183	chr18	q	747614	4.13006692016781
lib183	chr19	p	144930	2.80603162173498
lib183	chr19	q	281476	3.17449575067354
lib183	chr2	p	1191809	3.88957157525737
lib183	chr2	q	1956582	4.05762387680399
lib183	chr20	p	313439	3.88965993953607
lib183	chr20	q	412653	3.31833980651297
lib183	chr21	q	432368	4.04147919686797
lib183	chr22	q	298179	3.07163090304411
lib183	chr3	p	1265264	3.93382478812199
lib183	chr3	q	1507239	4.08687005443814
lib183	chr4	p	588753	4.07869291951212
lib183	chr4	q	2012581	4.29308893616928
lib183	chr5	p	594092	4.26479466592469
lib183	chr5	q	1787500	4.00415335856646
lib183	chr6	p	660656	3.64252831055828
lib183	chr6	q	1558387	4.15550757744067
lib183	chr7	p	756697	4.11635097730809
lib183	chr7	q	1232624	4.13407460562247
lib183	chr8	p	446247	3.87764603663729
lib183	chr8	q	1451082	4.16413824905271
lib183	chr9	p	457257	4.21506993189228
lib183	chr9	q	913563	3.68220090569291
lib184	chr1	p	852178	0.785984358274033
lib184	chr1	q	761838	0.865435300970802
lib184	chr10	p	240818	0.709266056674424
lib184	chr10	q	611629	0.71661115572447
lib184	chr11	p	350725	0.717773191770383
lib184	chr11	q	530170	0.742596393120535
lib184	chr12	p	197142	0.778139949641697
lib184	chr12	q	699045	0.747770267587995
lib184	chr13	q	673754	0.721716666633649
lib184	chr14	q	651479	0.727262353893078
lib184	chr15	q	502543	0.70119418804436
lib184	chr16	p	121639	0.737193247866583
lib184	chr16	q	322352	0.68345208387504
lib184	chr17	p	104730	0.658453225085215
lib184	chr17	q	339640	0.649115804766228
lib184	chr18	p	116516	0.685618271860146
lib184	chr18	q	382198	0.72154595117814
lib184	chr19	p	85850	0.616995618690003
lib184	chr19	q	159482	0.648066223053547
lib184	chr2	p	648706	0.860493466411867
lib184	chr2	q	1048440	0.880557955040933
lib184	chr20	p	161893	0.658447532988908
lib184	chr20	q	228868	0.662412145464821
lib184	chr21	q	219826	0.67197933970873
lib184	chr22	q	165643	0.554406881672501
lib184	chr3	p	687240	0.86489103270807
lib184	chr3	q	801136	0.864474814917031
lib184	chr4	p	313957	0.861087805171443
lib184	chr4	q	1046613	0.874841905410258
lib184	chr5	p	311872	0.886037163085265
lib184	chr5	q	953208	0.832340386648297
lib184	chr6	p	359821	0.751139583968101
lib184	chr6	q	820457	0.85314775336885
lib184	chr7	p	396073	0.823730821173931
lib184	chr7	q	648158	0.842374109129674
lib184	chr8	p	239286	0.800765865876012
lib184	chr8	q	760679	0.849344889906738
lib184	chr9	p	237366	0.822667222237916
lib184	chr9	q	491994	0.727098257754969
lib185	chr1	p	746956	0.351717177516551
lib185	chr1	q	765653	0.883501231098927
lib185	chr10	p	228042	0.527097592546196
lib185	chr10	q	577085	0.520894547862212
lib185	chr11	p	340734	0.618040253974508
lib185	chr11	q	479046	0.405626165192028
lib185	chr12	p	188870	0.629436589122451
lib185	chr12	q	677508	0.639438233192295
lib185	chr13	q	705918	0.892464491604123
lib185	chr14	q	607227	0.488626097333507
lib185	chr15	q	447949	0.328020965040956
lib185	chr16	p	109074	0.383562264628619
lib185	chr16	q	290359	0.343950858422339
lib185	chr17	p	88347	0.138701879068782
lib185	chr17	q	329112	0.546695518323886
lib185	chr18	p	102485	0.268149742155335
lib185	chr18	q	363055	0.542984210834616
lib185	chr19	p	69834	0.0235697448787574
lib185	chr19	q	136899	0.180384550002066
lib185	chr2	p	603889	0.610533157586231
lib185	chr2	q	983929	0.654871113468958
lib185	chr20	p	158015	0.575762132433367
lib185	chr20	q	204656	0.312517863944034
lib185	chr21	q	205824	0.450000921325805
lib185	chr22	q	139704	0.0617537618382059
lib185	chr3	p	637272	0.599593256334558
lib185	chr3	q	766821	0.70787373455883
lib185	chr4	p	283656	0.506291328622888
lib185	chr4	q	970531	0.605612416861769
lib185	chr5	p	314752	0.920516723740703
lib185	chr5	q	868154	0.508981921610244
lib185	chr6	p	332665	0.490137532148057
lib185	chr6	q	789083	0.712743870723573
lib185	chr7	p	398087	0.842119328301727
lib185	chr7	q	643556	0.816455739738024
lib185	chr8	p	222506	0.551298336895314
lib185	chr8	q	726109	0.683365879928977
lib185	chr9	p	223777	0.613020804596934
lib185	chr9	q	458320	0.491051189382621
lib186	chr1	p	1287840	2.584027623971
lib186	chr1	q	1141558	2.66359912488998
lib186	chr10	p	374284	2.61231053329763
lib186	chr10	q	947077	2.61716536699643
lib186	chr11	p	554932	2.75622420052647
lib186	chr11	q	811656	2.59793638174982
lib186	chr12	p	307306	2.75852643516422
lib186	chr12	q	1077451	2.65116868925949
lib186	chr13	q	1077326	2.86414426329402
lib186	chr14	q	1015401	2.68977215592852
lib186	chr15	q	777639	2.58159241780119
lib186	chr16	p	181937	2.43422794960019
lib186	chr16	q	492386	2.48780776695023
lib186	chr17	p	154551	2.23902649065836
lib186	chr17	q	510131	2.30771544912806
lib186	chr18	p	182094	2.63678007365489
lib186	chr18	q	610185	2.8481590993628
lib186	chr19	p	117141	1.77639178611181
lib186	chr19	q	229819	2.10470731756809
lib186	chr2	p	975046	2.68060742277124
lib186	chr2	q	1588998	2.77165912703429
lib186	chr20	p	259207	2.73334363140609
lib186	chr20	q	340549	2.27634504049716
lib186	chr21	q	349023	2.72018286204973
lib186	chr22	q	245760	2.07604958192171
lib186	chr3	p	1034076	2.70636596799232
lib186	chr3	q	1220193	2.77689733951755
lib186	chr4	p	477888	2.78056706978585
lib186	chr4	q	1622237	2.91178829373123
lib186	chr5	p	477384	2.86755835864178
lib186	chr5	q	1463726	2.77322872645944
lib186	chr6	p	546355	2.54395725719686
lib186	chr6	q	1262006	2.82915317117147
lib186	chr7	p	608370	2.76207486174476
lib186	chr7	q	990326	2.76945725080763
lib186	chr8	p	361942	2.62428727437759
lib186	chr8	q	1168744	2.80856458058001
lib186	chr9	p	371931	2.89868975442268
lib186	chr9	q	747767	2.5200087174212
lib188	chr1	p	290940	-1.53033013863695
lib188	chr1	q	257894	-1.52099119771541
lib188	chr10	p	83847	-1.52892789938945
lib188	chr10	q	215773	-1.52619782765678
lib188	chr11	p	127548	-1.51004162741387
lib188	chr11	q	186971	-1.51950839630978
lib188	chr12	p	71447	-1.48144284780351
lib188	chr12	q	247539	-1.52332429162939
lib188	chr13	q	251027	-1.52239836278724
lib188	chr14	q	234748	-1.52002874780462
lib188	chr15	q	177845	-1.51825482032211
lib188	chr16	p	41085	-1.52992893468423
lib188	chr16	q	113400	-1.53389108684333
lib188	chr17	p	35683	-1.53206567794822
lib188	chr17	q	118005	-1.50703162928094
lib188	chr18	p	41986	-1.53189505711851
lib188	chr18	q	141506	-1.5235766736332
lib188	chr19	p	28685	-1.50108567978776
lib188	chr19	q	55501	-1.50532385114235
lib188	chr2	p	220651	-1.52692113060171
lib188	chr2	q	360345	-1.52669022358702
lib188	chr20	p	59449	-1.52582868529674
lib188	chr20	q	78792	-1.50637747098626
lib188	chr21	q	83061	-1.49620223364799
lib188	chr22	q	56979	-1.50942204826597
lib188	chr3	p	235395	-1.5341138056983
lib188	chr3	q	279720	-1.51507666158164
lib188	chr4	p	110219	-1.52449433862083
lib188	chr4	q	372729	-1.50981471062258
lib188	chr5	p	110969	-1.51918755023395
lib188	chr5	q	332695	-1.52672716121727
lib188	chr6	p	123373	-1.52141208596656
lib188	chr6	q	289141	-1.52457996103027
lib188	chr7	p	140291	-1.51164610542083
lib188	chr7	q	226197	-1.53410156815625
lib188	chr8	p	82622	-1.52835099706988
lib188	chr8	q	265623	-1.52753982989513
lib188	chr9	p	86628	-1.5028667907407
lib188	chr9	q	169898	-1.53072132217197
lib189	chr1	p	52271	-2.51535336347783
lib189	chr1	q	46672	-2.52123284739374
lib189	chr10	p	15193	-2.50784099709291
lib189	chr10	q	38686	-2.52952306319707
lib189	chr11	p	22815	-2.55551553134493
lib189	chr11	q	33445	-2.5314341300738
lib189	chr12	p	12917	-2.5336197930636
lib189	chr12	q	44440	-2.5449209788993
lib189	chr13	q	45611	-2.61288260648003
lib189	chr14	q	42278	-2.55795517598912
lib189	chr15	q	31439	-2.51900213480789
lib189	chr16	p	7145	-2.48514067929995
lib189	chr16	q	19852	-2.52659763635883
lib189	chr17	p	6322	-2.46354460551878
lib189	chr17	q	20503	-2.45556722661198
lib189	chr18	p	7275	-2.56466179752074
lib189	chr18	q	25615	-2.60458271501393
lib189	chr19	p	5067	-2.37618135209508
lib189	chr19	q	9727	-2.45327854725263
lib189	chr2	p	39840	-2.53536822431775
lib189	chr2	q	65168	-2.55934457454563
lib189	chr20	p	10407	-2.57148557391067
lib189	chr20	q	13563	-2.44901971819093
lib189	chr21	q	14944	-2.57608395947213
lib189	chr22	q	9803	-2.40542434524359
lib189	chr3	p	42532	-2.55809165241469
lib189	chr3	q	50704	-2.5602217298991
lib189	chr4	p	19947	-2.58149534621104
lib189	chr4	q	68849	-2.58514733831527
lib189	chr5	p	19931	-2.60910082903594
lib189	chr5	q	60174	-2.56279803678614
lib189	chr6	p	22129	-2.49448955446224
lib189	chr6	q	53216	-2.58038368427522
lib189	chr7	p	25299	-2.56156229789326
lib189	chr7	q	41987	-2.57156850114968
lib189	chr8	p	14730	-2.53769840336056
lib189	chr8	q	48127	-2.57179122573323
lib189	chr9	p	15809	-2.59543796234396
lib189	chr9	q	30084	-2.51078560967603
lib190	chr1	p	697229	0.146486293314319
lib190	chr1	q	622300	0.204653188724845
lib190	chr10	p	200094	0.128596947942586
lib190	chr10	q	512199	0.15326868468046
lib190	chr11	p	300437	0.215784404273743
lib190	chr11	q	444822	0.180047785553792
lib190	chr12	p	169063	0.27337185727952
lib190	chr12	q	593463	0.216688275872958
lib190	chr13	q	599828	0.329268472728436
lib190	chr14	q	557092	0.218264786599211
lib190	chr15	q	416908	0.115842520243934
lib190	chr16	p	96274	0.0233174110316477
lib190	chr16	q	268834	0.115533270891648
lib190	chr17	p	85766	0.0568195483559441
lib190	chr17	q	281941	0.0877985453212518
lib190	chr18	p	97756	0.127446394070804
lib190	chr18	q	332894	0.261648962937158
lib190	chr19	p	73157	0.146693757033775
lib190	chr19	q	134234	0.125193846433798
lib190	chr2	p	531601	0.207357335813521
lib190	chr2	q	869723	0.255330082814202
lib190	chr20	p	137932	0.147559218726066
lib190	chr20	q	183952	0.013318656748992
lib190	chr21	q	193457	0.253942708203277
lib190	chr22	q	135126	-0.0251950790038237
lib190	chr3	p	564638	0.213953673219092
lib190	chr3	q	674463	0.286385680363209
lib190	chr4	p	263237	0.267203864359499
lib190	chr4	q	900262	0.356953247402319
lib190	chr5	p	264725	0.321589994258214
lib190	chr5	q	801399	0.255192630881821
lib190	chr6	p	296257	0.140212554144516
lib190	chr6	q	698320	0.30656430801135
lib190	chr7	p	331700	0.235983368672643
lib190	chr7	q	548373	0.280387040519124
lib190	chr8	p	196445	0.163850585240608
lib190	chr8	q	638969	0.264985465423275
lib190	chr9	p	205563	0.332021477868488
lib190	chr9	q	406267	0.126171518123316
lib191	chr1	p	1433212	3.1839999548626
lib191	chr1	q	1263558	3.24133004903972
lib191	chr10	p	411442	3.14213330960295
lib191	chr10	q	1050913	3.20547099732255
lib191	chr11	p	615039	3.35622897403229
lib191	chr11	q	908202	3.23429362346771
lib191	chr12	p	339790	3.3424819432768
lib191	chr12	q	1198151	3.25829486985851
lib191	chr13	q	1195507	3.49152732208135
lib191	chr14	q	1129644	3.30584649964485
lib191	chr15	q	862530	3.16185852898524
lib191	chr16	p	201434	2.98295403636426
lib191	chr16	q	551275	3.11272220653652
lib191	chr17	p	175844	2.91454778777902
lib191	chr17	q	575976	2.94828001607297
lib191	chr18	p	202103	3.23211382113288
lib191	chr18	q	675965	3.46174063202733
lib191	chr19	p	136630	2.4984994818353
lib191	chr19	q	262563	2.78281778572545
lib191	chr2	p	1079170	3.26134391107167
lib191	chr2	q	1756349	3.35712391015518
lib191	chr20	p	285277	3.28919932828153
lib191	chr20	q	382394	2.88105866226476
lib191	chr21	q	390029	3.37026478064781
lib191	chr22	q	281270	2.75048237753125
lib191	chr3	p	1149040	3.31675048534351
lib191	chr3	q	1355029	3.392239413572
lib191	chr4	p	530306	3.39433300845857
lib191	chr4	q	1792206	3.51325338322806
lib191	chr5	p	527411	3.46648508812427
lib191	chr5	q	1619957	3.3671880505519
lib191	chr6	p	607037	3.12718477629186
lib191	chr6	q	1396463	3.43087067129374
lib191	chr7	p	673907	3.36045003137453
lib191	chr7	q	1099116	3.38216029429254
lib191	chr8	p	402187	3.22260793610752
lib191	chr8	q	1290398	3.39265513539154
lib191	chr9	p	412346	3.52219847242697
lib191	chr9	q	835811	3.13717709919274
lib193	chr1	p	602549	-0.244272451759129
lib193	chr1	q	530846	-0.228427171416061
lib193	chr10	p	172978	-0.258040503004584
lib193	chr10	q	439454	-0.258884066562591
lib193	chr11	p	257120	-0.216617924472517
lib193	chr11	q	380187	-0.24597659990429
lib193	chr12	p	142463	-0.204808678239335
lib193	chr12	q	500662	-0.250104737265145
lib193	chr13	q	489922	-0.254185402759841
lib193	chr14	q	471190	-0.24497600954515
lib193	chr15	q	363910	-0.246421363566273
lib193	chr16	p	84779	-0.300199353975945
lib193	chr16	q	231247	-0.283329997982501
lib193	chr17	p	74291	-0.30722529663817
lib193	chr17	q	246051	-0.261352678122485
lib193	chr18	p	84690	-0.26131020268802
lib193	chr18	q	278329	-0.247321489021489
lib193	chr19	p	59260	-0.36821879094043
lib193	chr19	q	113027	-0.313991613443222
lib193	chr2	p	450801	-0.243292929780145
lib193	chr2	q	726496	-0.245738715651629
lib193	chr20	p	119616	-0.242968320359873
lib193	chr20	q	163498	-0.28226773158019
lib193	chr21	q	161458	-0.253348208082626
lib193	chr22	q	120983	-0.293809639080019
lib193	chr3	p	479329	-0.238981965682763
lib193	chr3	q	561222	-0.230404730268965
lib193	chr4	p	218135	-0.260898531115665
lib193	chr4	q	734317	-0.230272212984883
lib193	chr5	p	216636	-0.254134864199887
lib193	chr5	q	672808	-0.233684886668304
lib193	chr6	p	257111	-0.2360279201723
lib193	chr6	q	578540	-0.229471169238963
lib193	chr7	p	278906	-0.246043863355583
lib193	chr7	q	455107	-0.244885154109642
lib193	chr8	p	167649	-0.264258292264051
lib193	chr8	q	535707	-0.230800607134537
lib193	chr9	p	168674	-0.237089325013121
lib193	chr9	q	352878	-0.248073208767796
lib195	chr1	p	908384	1.01795505985407
lib195	chr1	q	802950	1.06012115141051
lib195	chr10	p	263702	1.03556091681143
lib195	chr10	q	667939	1.03564781009929
lib195	chr11	p	388597	1.09582201773429
lib195	chr11	q	572637	1.02250631154319
lib195	chr12	p	216232	1.12131537907985
lib195	chr12	q	756882	1.03869286002631
lib195	chr13	q	753885	1.14710511218486
lib195	chr14	q	711816	1.05263964332711
lib195	chr15	q	548604	1.01604072474729
lib195	chr16	p	126534	0.874958760238237
lib195	chr16	q	345432	0.928370918727925
lib195	chr17	p	111609	0.876689781835935
lib195	chr17	q	366134	0.906859257369136
lib195	chr18	p	128483	1.04167599368877
lib195	chr18	q	425494	1.12540162217606
lib195	chr19	p	85951	0.620737877259866
lib195	chr19	q	164004	0.741714388732987
lib195	chr2	p	685827	1.06753045291066
lib195	chr2	q	1112210	1.10365246430361
lib195	chr20	p	179197	1.02739755135226
lib195	chr20	q	243214	0.869730143263317
lib195	chr21	q	245994	1.08682945056749
lib195	chr22	q	179667	0.820761303683996
lib195	chr3	p	722766	1.05351112563645
lib195	chr3	q	854993	1.11025841931312
lib195	chr4	p	331946	1.071722233627
lib195	chr4	q	1127335	1.16049084700763
lib195	chr5	p	328727	1.08782639740728
lib195	chr5	q	1021473	1.09187039835642
lib195	chr6	p	388942	1.03102766583036
lib195	chr6	q	880188	1.12045394047553
lib195	chr7	p	426774	1.10404142560812
lib195	chr7	q	690630	1.08157553998629
lib195	chr8	p	253801	1.01655973853125
lib195	chr8	q	813018	1.10063720703795
lib195	chr9	p	257089	1.1269468818989
lib195	chr9	q	532014	1.0076293403784
lib196	chr1	p	1407125	3.07633494237073
lib196	chr1	q	1231836	3.09111053776203
lib196	chr10	p	401008	2.9933585949259
lib196	chr10	q	1016452	3.01022464416306
lib196	chr11	p	581363	3.02006578584153
lib196	chr11	q	873620	3.00635558219114
lib196	chr12	p	322413	3.03010062125758
lib196	chr12	q	1149817	3.01517277530115
lib196	chr13	q	1122570	3.10432939552148
lib196	chr14	q	1077003	3.02197116787335
lib196	chr15	q	830342	2.9418398510713
lib196	chr16	p	199966	2.94163845471736
lib196	chr16	q	538187	2.97383582393017
lib196	chr17	p	175711	2.9103283573316
lib196	chr17	q	572106	2.91063122156957
lib196	chr18	p	194549	3.00735740509766
lib196	chr18	q	633986	3.0701696505782
lib196	chr19	p	146652	2.8698352777479
lib196	chr19	q	270415	2.94542844404367
lib196	chr2	p	1048125	3.08819493216876
lib196	chr2	q	1686280	3.11199282705142
lib196	chr20	p	272294	3.01238020620505
lib196	chr20	q	380620	2.85542209959262
lib196	chr21	q	367378	3.01117085443786
lib196	chr22	q	285078	2.82280679560168
lib196	chr3	p	1108336	3.10063855992109
lib196	chr3	q	1292205	3.10553370841613
lib196	chr4	p	511442	3.17345314529855
lib196	chr4	q	1687545	3.14289209539423
lib196	chr5	p	500694	3.14662730269673
lib196	chr5	q	1544447	3.08011398354713
lib196	chr6	p	590137	2.9647553067176
lib196	chr6	q	1324695	3.10969690162184
lib196	chr7	p	642757	3.07603990375246
lib196	chr7	q	1053493	3.12521249621448
lib196	chr8	p	390158	3.0437733171499
lib196	chr8	q	1223349	3.07073651693627
lib196	chr9	p	384288	3.08932929984836
lib196	chr9	q	816016	2.99841865889962
lib198	chr1	p	1612384	3.92347002110996
lib198	chr1	q	1447337	4.11161538928001
lib198	chr10	p	466386	3.92556036760712
lib198	chr10	q	1179919	3.9363827826942
lib198	chr11	p	704669	4.25094053590239
lib198	chr11	q	1022421	3.98713773706927
lib198	chr12	p	393786	4.31315247695635
lib198	chr12	q	1379878	4.17238947981474
lib198	chr13	q	1377680	4.45862232016449
lib198	chr14	q	1321297	4.33936711969392
lib198	chr15	q	999245	4.09636373437247
lib198	chr16	p	228909	3.75621398578433
lib198	chr16	q	624153	3.88608420161488
lib198	chr17	p	197250	3.59365401452796
lib198	chr17	q	672195	3.88433411383093
lib198	chr18	p	229103	4.03545287765272
lib198	chr18	q	767837	4.31870266560829
lib198	chr19	p	158215	3.29826830589972
lib198	chr19	q	303585	3.63236114098905
lib198	chr2	p	1248379	4.20508253472066
lib198	chr2	q	2034633	4.3306793816254
lib198	chr20	p	324151	4.11805756995148
lib198	chr20	q	440324	3.71822104986179
lib198	chr21	q	455387	4.40640715092857
lib198	chr22	q	319312	3.47300483347544
lib198	chr3	p	1306894	4.15485317489811
lib198	chr3	q	1559109	4.32358571925469
lib198	chr4	p	608446	4.30927960023786
lib198	chr4	q	2056746	4.44937452752786
lib198	chr5	p	620609	4.58225803741783
lib198	chr5	q	1848772	4.23709736907522
lib198	chr6	p	693201	3.95532517962896
lib198	chr6	q	1614859	4.40822919600203
lib198	chr7	p	794048	4.45737835056048
lib198	chr7	q	1283861	4.42264033628738
lib198	chr8	p	466673	4.1813184887803
lib198	chr8	q	1501707	4.40720123372509
lib198	chr9	p	466247	4.3537645595023
lib198	chr9	q	957150	3.98773584568061
lib199	chr1	p	416433	-1.01240146103342
lib199	chr1	q	371304	-0.983938213225062
lib199	chr10	p	120355	-1.00837324312823
lib199	chr10	q	305991	-1.01504796290119
lib199	chr11	p	182193	-0.964560055413512
lib199	chr11	q	265295	-1.00325661373658
lib199	chr12	p	102244	-0.927814052601471
lib199	chr12	q	354564	-0.984983947978936
lib199	chr13	q	361087	-0.938126953253281
lib199	chr14	q	334134	-0.984073243094561
lib199	chr15	q	249369	-1.02935784259387
lib199	chr16	p	56667	-1.09138711368829
lib199	chr16	q	158264	-1.05780622519516
lib199	chr17	p	49497	-1.09381596215312
lib199	chr17	q	161348	-1.08537485921345
lib199	chr18	p	58763	-1.0327239700358
lib199	chr18	q	203088	-0.949153171891839
lib199	chr19	p	37304	-1.18173393113771
lib199	chr19	q	73230	-1.13816588357694
lib199	chr2	p	319739	-0.97427220093407
lib199	chr2	q	525488	-0.948949961031479
lib199	chr20	p	84166	-0.998821195474339
lib199	chr20	q	106994	-1.09882260036635
lib199	chr21	q	115759	-0.977829835113142
lib199	chr22	q	76269	-1.14305176870224
lib199	chr3	p	340413	-0.976536118394553
lib199	chr3	q	407302	-0.932839184260932
lib199	chr4	p	159073	-0.952459519132918
lib199	chr4	q	546376	-0.895334373644326
lib199	chr5	p	161106	-0.91894389308754
lib199	chr5	q	483717	-0.952571423603786
lib199	chr6	p	177290	-1.00320441075735
lib199	chr6	q	423393	-0.923779870098491
lib199	chr7	p	200019	-0.966309087680519
lib199	chr7	q	327425	-0.963987553211032
lib199	chr8	p	118505	-0.994879999309785
lib199	chr8	q	385635	-0.951332917964233
lib199	chr9	p	125911	-0.896822179349814
lib199	chr9	q	240573	-1.03530567338609
lib201	chr1	p	206821	-1.87750203213963
lib201	chr1	q	185723	-1.86275692334501
lib201	chr10	p	58082	-1.89630191929113
lib201	chr10	q	152070	-1.8871211448942
lib201	chr11	p	92014	-1.86475188781209
lib201	chr11	q	132890	-1.87596890207227
lib201	chr12	p	51513	-1.83979062205286
lib201	chr12	q	176254	-1.88189090127314
lib201	chr13	q	187722	-1.85846325085328
lib201	chr14	q	166922	-1.88579171303578
lib201	chr15	q	122539	-1.89629486632399
lib201	chr16	p	26008	-1.9542579704406
lib201	chr16	q	76995	-1.92021128540569
lib201	chr17	p	23014	-1.93399022184629
lib201	chr17	q	77429	-1.90176999769701
lib201	chr18	p	28716	-1.92672132674882
lib201	chr18	q	104163	-1.87190405542541
lib201	chr19	p	17068	-1.93151951945217
lib201	chr19	q	34544	-1.93933194670715
lib201	chr2	p	160588	-1.86191379028429
lib201	chr2	q	266964	-1.85337657092054
lib201	chr20	p	42337	-1.89068494478782
lib201	chr20	q	51401	-1.90221235720532
lib201	chr21	q	59526	-1.86931050936875
lib201	chr22	q	36419	-1.8999131290244
lib201	chr3	p	170950	-1.87627509288992
lib201	chr3	q	207790	-1.84333881254085
lib201	chr4	p	81846	-1.85671573161486
lib201	chr4	q	283783	-1.824565717279
lib201	chr5	p	81910	-1.86708392283338
lib201	chr5	q	245485	-1.85828231130978
lib201	chr6	p	87386	-1.86729074404758
lib201	chr6	q	217774	-1.84395918882225
lib201	chr7	p	101269	-1.86793027877775
lib201	chr7	q	164910	-1.87926869221232
lib201	chr8	p	58055	-1.89358751581057
lib201	chr8	q	196336	-1.86020363273948
lib201	chr9	p	64421	-1.84546874795265
lib201	chr9	q	118928	-1.88800941016088
lib202	chr1	p	412276	-1.0295580316214
lib202	chr1	q	368774	-0.995919026652101
lib202	chr10	p	115220	-1.08159139147658
lib202	chr10	q	295334	-1.07542753359329
lib202	chr11	p	174988	-1.03648236717603
lib202	chr11	q	255285	-1.06923486233928
lib202	chr12	p	97470	-1.0136348750288
lib202	chr12	q	342505	-1.0456412355667
lib202	chr13	q	346354	-1.01633947984481
lib202	chr14	q	321762	-1.05079130704998
lib202	chr15	q	245192	-1.05790941515652
lib202	chr16	p	54878	-1.14173696080431
lib202	chr16	q	153766	-1.10553780748148
lib202	chr17	p	48066	-1.13921449576415
